"Data";"Hora (UTC)";"Temp. Ins. (C)";"Temp. Max. (C)";"Temp. Min. (C)";"Umi. Ins. (%)";"Umi. Max. (%)";"Umi. Min. (%)";"Pto Orvalho Ins. (C)";"Pto Orvalho Max. (C)";"Pto Orvalho Min. (C)";"Pressao Ins. (hPa)";"Pressao Max. (hPa)";"Pressao Min. (hPa)";"Vel. Vento (m/s)";"Dir. Vento (m/s)";"Raj. Vento (m/s)";"Radiacao (KJ/m²)";"Chuva (mm)"
"19/01/2026";"0100";"27,1";"27,2";"27,0";"77,0";"77,0";"76,0";"22,8";"22,8";"22,6";"1008,8";"1008,8";"1008,5";"3,1";"57,0";"8,2";"";""
"19/01/2026";"0200";"27,1";"27,2";"27,0";"78,0";"78,0";"77,0";"22,8";"22,9";"22,7";"1008,4";"1008,8";"1008,4";"3,7";"59,0";"8,4";"";""
"19/01/2026";"0300";"27,1";"27,1";"26,9";"79,0";"79,0";"77,0";"23,1";"23,1";"22,7";"1007,9";"1008,4";"1007,9";"3,3";"54,0";"7,9";"";""
"19/01/2026";"0400";"26,9";"27,2";"26,9";"78,0";"79,0";"78,0";"22,8";"23,3";"22,8";"1007,8";"1007,9";"1007,7";"2,6";"90,0";"6,5";"";""
"19/01/2026";"0500";"25,9";"26,9";"25,9";"79,0";"79,0";"78,0";"21,9";"22,7";"21,9";"1007,3";"1007,8";"1007,3";"1,2";"118,0";"5,5";"";""
"19/01/2026";"0600";"24,9";"25,9";"24,9";"80,0";"80,0";"79,0";"21,2";"21,9";"21,2";"1007,0";"1007,3";"1007,0";"0,9";"126,0";"2,9";"";""
"19/01/2026";"0700";"24,2";"24,9";"24,2";"82,0";"82,0";"80,0";"20,8";"21,2";"20,8";"1006,9";"1007,1";"1006,8";"1,0";"119,0";"2,7";"";""
"19/01/2026";"0800";"23,8";"24,3";"23,6";"83,0";"83,0";"82,0";"20,8";"21,0";"20,5";"1008,1";"1008,1";"1006,8";"1,1";"190,0";"2,7";"";""
"19/01/2026";"0900";"24,0";"24,0";"23,5";"84,0";"84,0";"83,0";"21,2";"21,2";"20,5";"1008,5";"1008,5";"1008,1";"0,9";"134,0";"1,8";"43,40";""
"19/01/2026";"1000";"26,3";"26,3";"24,0";"82,0";"84,0";"82,0";"23,1";"23,1";"21,2";"1009,3";"1009,3";"1008,5";"1,4";"142,0";"2,8";"353,70";""
"19/01/2026";"1100";"28,3";"28,4";"26,3";"75,0";"83,0";"75,0";"23,6";"23,9";"23,1";"1009,0";"1009,3";"1009,0";"3,7";"97,0";"6,0";"911,70";""
"19/01/2026";"1200";"29,4";"29,7";"28,4";"69,0";"76,0";"69,0";"23,2";"23,8";"23,1";"1009,4";"1009,4";"1009,0";"3,0";"60,0";"6,7";"954,60";""
"19/01/2026";"1300";"30,1";"30,4";"29,2";"65,0";"69,0";"65,0";"22,9";"23,5";"22,7";"1009,6";"1009,6";"1009,4";"3,6";"62,0";"7,3";"1234,00";""
"19/01/2026";"1400";"30,9";"31,1";"29,7";"61,0";"66,0";"61,0";"22,5";"23,0";"21,9";"1009,5";"1009,6";"1009,5";"3,7";"58,0";"7,4";"1881,80";""
"19/01/2026";"1500";"30,6";"31,4";"30,4";"59,0";"61,0";"58,0";"21,8";"22,8";"21,4";"1008,9";"1009,5";"1008,9";"3,4";"34,0";"8,3";"1791,00";""
"19/01/2026";"1600";"31,5";"31,7";"30,4";"56,0";"59,0";"55,0";"21,5";"22,2";"21,1";"1008,0";"1008,9";"1008,0";"3,7";"26,0";"8,4";"1819,20";""
"19/01/2026";"1700";"30,6";"31,7";"30,6";"56,0";"56,0";"54,0";"20,8";"21,6";"20,5";"1007,2";"1008,0";"1007,2";"3,8";"25,0";"7,6";"1264,20";""
"19/01/2026";"1800";"29,9";"31,0";"29,8";"60,0";"60,0";"56,0";"21,4";"21,5";"20,7";"1006,9";"1007,2";"1006,9";"4,4";"23,0";"8,0";"854,50";""
"19/01/2026";"1900";"28,7";"30,0";"28,7";"66,0";"66,0";"60,0";"21,9";"22,1";"21,2";"1006,6";"1006,9";"1006,5";"4,7";"360,0";"8,5";"665,80";""
"19/01/2026";"2000";"28,0";"28,9";"27,9";"71,0";"71,0";"66,0";"22,3";"22,4";"22,0";"1007,1";"1007,1";"1006,6";"2,9";"13,0";"7,7";"356,70";""
"19/01/2026";"2100";"26,7";"28,0";"26,7";"74,0";"74,0";"71,0";"21,7";"22,3";"21,7";"1007,7";"1007,7";"1007,1";"2,7";"30,0";"7,1";"85,80";""
"19/01/2026";"2200";"26,2";"26,7";"26,2";"74,0";"75,0";"74,0";"21,3";"21,8";"21,3";"1008,2";"1008,2";"1007,7";"2,6";"38,0";"5,0";"";""
"19/01/2026";"2300";"26,4";"26,4";"26,1";"72,0";"74,0";"72,0";"21,0";"21,3";"21,0";"1008,9";"1008,9";"1008,2";"2,6";"46,0";"4,6";"";""
"20/01/2026";"0000";"26,6";"26,7";"26,4";"78,0";"78,0";"72,0";"22,3";"22,3";"21,0";"1009,3";"1009,4";"1008,9";"2,6";"40,0";"6,1";"";""
"20/01/2026";"0100";"26,6";"26,6";"26,5";"79,0";"79,0";"78,0";"22,7";"22,7";"22,4";"1009,7";"1009,7";"1009,3";"2,6";"37,0";"5,0";"";""
"20/01/2026";"0200";"26,7";"26,8";"26,6";"80,0";"80,0";"79,0";"23,0";"23,0";"22,7";"1009,2";"1009,7";"1009,2";"3,1";"47,0";"6,7";"";""
"20/01/2026";"0300";"26,5";"26,7";"26,5";"81,0";"81,0";"80,0";"22,9";"23,0";"22,8";"1008,7";"1009,2";"1008,7";"2,4";"43,0";"6,7";"";""
"20/01/2026";"0400";"26,3";"26,5";"26,3";"81,0";"81,0";"81,0";"22,7";"22,9";"22,7";"1008,4";"1008,8";"1008,3";"1,4";"31,0";"5,0";"";""
"20/01/2026";"0500";"26,1";"26,3";"26,1";"81,0";"81,0";"81,0";"22,7";"22,7";"22,6";"1007,9";"1008,4";"1007,9";"1,6";"42,0";"2,9";"";""
"20/01/2026";"0600";"25,7";"26,2";"25,6";"82,0";"83,0";"81,0";"22,4";"22,8";"22,3";"1007,5";"1007,9";"1007,4";"1,5";"57,0";"3,6";"";""
"20/01/2026";"0700";"26,1";"26,1";"25,7";"81,0";"82,0";"81,0";"22,6";"22,6";"22,4";"1007,3";"1007,5";"1007,2";"1,8";"79,0";"3,4";"";""
"20/01/2026";"0800";"25,5";"26,1";"25,4";"82,0";"82,0";"81,0";"22,2";"22,6";"22,2";"1007,8";"1007,8";"1007,3";"1,2";"84,0";"2,9";"";""
"20/01/2026";"0900";"25,2";"25,5";"25,1";"83,0";"83,0";"82,0";"22,1";"22,2";"22,0";"1008,2";"1008,2";"1007,8";"0,6";"125,0";"2,2";"25,40";""
"20/01/2026";"1000";"27,0";"27,0";"25,2";"80,0";"83,0";"80,0";"23,3";"23,4";"22,1";"1008,9";"1008,9";"1008,2";"3,3";"61,0";"6,3";"176,20";""
"20/01/2026";"1100";"26,5";"27,9";"26,5";"78,0";"80,0";"77,0";"22,4";"23,8";"22,4";"1009,5";"1009,6";"1008,9";"5,4";"82,0";"10,6";"445,70";""
"20/01/2026";"1200";"28,1";"28,1";"25,9";"74,0";"80,0";"74,0";"23,1";"23,4";"22,0";"1009,3";"1009,5";"1009,2";"3,5";"93,0";"10,6";"935,20";""
"20/01/2026";"1300";"30,2";"30,3";"27,8";"66,0";"74,0";"66,0";"23,2";"23,5";"22,5";"1009,2";"1009,5";"1009,1";"4,1";"90,0";"7,8";"1720,30";""
"20/01/2026";"1400";"31,2";"31,5";"30,2";"61,0";"66,0";"61,0";"22,9";"23,7";"22,5";"1008,4";"1009,2";"1008,4";"4,8";"71,0";"9,7";"3059,00";""
"20/01/2026";"1500";"31,1";"31,8";"30,7";"59,0";"62,0";"58,0";"22,3";"23,1";"22,0";"1007,4";"1008,4";"1007,4";"4,8";"60,0";"8,8";"2520,20";""
"20/01/2026";"1600";"32,2";"32,7";"30,7";"49,0";"60,0";"48,0";"20,0";"22,7";"20,0";"1006,9";"1007,5";"1006,9";"5,2";"60,0";"9,4";"2416,70";""
"20/01/2026";"1700";"31,0";"32,9";"30,5";"53,0";"54,0";"48,0";"20,4";"20,8";"19,2";"1006,1";"1006,9";"1006,1";"5,6";"39,0";"9,9";"2057,90";""
"20/01/2026";"1800";"31,5";"31,6";"30,3";"56,0";"57,0";"53,0";"21,8";"21,8";"20,1";"1005,5";"1006,1";"1005,5";"5,7";"50,0";"10,3";"2291,30";""
"20/01/2026";"1900";"30,1";"31,6";"29,9";"60,0";"61,0";"55,0";"21,6";"22,0";"20,8";"1005,3";"1005,5";"1005,2";"5,7";"56,0";"9,6";"1452,30";""
"20/01/2026";"2000";"28,7";"30,4";"28,6";"69,0";"69,0";"60,0";"22,3";"22,3";"21,5";"1005,8";"1005,8";"1005,2";"5,0";"50,0";"9,9";"796,40";""
"20/01/2026";"2100";"27,8";"28,7";"27,8";"73,0";"73,0";"69,0";"22,6";"22,6";"22,2";"1006,4";"1006,5";"1005,7";"4,5";"51,0";"10,4";"151,00";""
"20/01/2026";"2200";"27,6";"27,8";"27,6";"76,0";"76,0";"73,0";"23,0";"23,0";"22,5";"1007,1";"1007,1";"1006,4";"3,9";"49,0";"8,8";"";""
"20/01/2026";"2300";"27,6";"27,6";"27,5";"77,0";"77,0";"76,0";"23,2";"23,2";"23,0";"1007,6";"1007,7";"1007,1";"3,8";"59,0";"8,8";"";""
"21/01/2026";"0000";"27,7";"27,7";"27,5";"76,0";"78,0";"76,0";"23,1";"23,4";"23,1";"1007,9";"1008,0";"1007,5";"5,6";"78,0";"9,8";"";""
"21/01/2026";"0100";"27,3";"27,7";"27,3";"72,0";"76,0";"72,0";"21,9";"23,1";"21,9";"1008,5";"1008,5";"1007,9";"4,4";"82,0";"9,8";"";""
"21/01/2026";"0200";"27,1";"27,3";"27,0";"73,0";"73,0";"72,0";"21,8";"21,9";"21,7";"1008,5";"1008,7";"1008,5";"3,3";"87,0";"7,5";"";""
"21/01/2026";"0300";"26,7";"27,1";"26,7";"75,0";"75,0";"73,0";"21,8";"21,9";"21,8";"1007,8";"1008,5";"1007,8";"4,1";"90,0";"7,4";"";""
"21/01/2026";"0400";"26,1";"26,7";"26,1";"76,0";"76,0";"75,0";"21,6";"21,8";"21,6";"1007,4";"1007,8";"1007,4";"2,9";"89,0";"7,3";"";""
"21/01/2026";"0500";"25,7";"26,1";"25,6";"77,0";"77,0";"76,0";"21,3";"21,6";"21,3";"1007,1";"1007,4";"1007,1";"2,3";"104,0";"4,9";"";""
"21/01/2026";"0600";"25,0";"25,7";"25,0";"77,0";"77,0";"77,0";"20,8";"21,3";"20,8";"1006,9";"1007,1";"1006,9";"1,1";"109,0";"4,4";"";""
"21/01/2026";"0700";"24,3";"25,0";"24,3";"80,0";"80,0";"77,0";"20,6";"20,8";"20,5";"1006,7";"1006,9";"1006,6";"1,5";"89,0";"2,3";"";""
"21/01/2026";"0800";"24,1";"24,5";"24,1";"80,0";"80,0";"80,0";"20,5";"20,7";"20,5";"1007,1";"1007,1";"1006,6";"0,6";"140,0";"2,8";"";""
"21/01/2026";"0900";"25,0";"25,0";"24,1";"80,0";"81,0";"80,0";"21,4";"21,4";"20,5";"1007,7";"1007,7";"1007,1";"1,2";"112,0";"2,9";"30,90";""
"21/01/2026";"1000";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"21/01/2026";"1100";"28,0";"28,0";"26,7";"73,0";"77,0";"73,0";"22,8";"22,9";"22,3";"1008,9";"1008,9";"1008,3";"4,1";"104,0";"8,8";"604,20";""
"21/01/2026";"1200";"30,2";"30,6";"27,9";"65,0";"73,0";"65,0";"22,8";"23,5";"22,6";"1009,0";"1009,2";"1008,9";"4,4";"106,0";"8,3";"949,10";""
"21/01/2026";"1300";"30,8";"31,8";"30,1";"60,0";"65,0";"60,0";"22,1";"23,2";"21,8";"1008,9";"1009,1";"1008,8";"4,3";"81,0";"11,8";"1688,70";""
"21/01/2026";"1400";"32,6";"32,6";"30,8";"55,0";"60,0";"55,0";"22,5";"23,1";"21,6";"1008,5";"1008,9";"1008,4";"5,0";"63,0";"9,3";"2256,30";""
"21/01/2026";"1500";"32,5";"33,4";"31,4";"53,0";"56,0";"52,0";"21,6";"22,7";"21,1";"1007,6";"1008,5";"1007,6";"4,8";"60,0";"10,5";"2866,20";""
"21/01/2026";"1600";"32,4";"33,1";"31,8";"53,0";"54,0";"52,0";"21,5";"22,0";"21,1";"1006,6";"1007,6";"1006,6";"5,6";"43,0";"9,9";"2827,20";""
"21/01/2026";"1700";"31,2";"33,1";"31,1";"57,0";"57,0";"52,0";"21,6";"22,1";"21,0";"1005,7";"1006,7";"1005,7";"6,8";"53,0";"10,6";"2601,30";""
"21/01/2026";"1800";"30,8";"32,3";"30,5";"59,0";"60,0";"57,0";"21,8";"22,9";"21,3";"1005,2";"1005,7";"1005,1";"7,2";"61,0";"12,9";"2115,20";""
"21/01/2026";"1900";"29,6";"31,5";"29,5";"63,0";"63,0";"59,0";"21,9";"22,6";"21,7";"1005,0";"1005,2";"1004,8";"6,4";"57,0";"12,9";"1525,60";""
"21/01/2026";"2000";"28,3";"29,6";"28,2";"70,0";"70,0";"63,0";"22,2";"22,2";"21,6";"1005,6";"1005,6";"1005,0";"5,4";"58,0";"11,9";"137,00";""
